urls,valoracion,numero_votos
https://es.restaurantguru.com/Pizzeria-Buonasera-Grado-Asturias,70,172
https://es.restaurantguru.com/Bocateria-Guancho-Grado-Asturias,70,208
https://es.restaurantguru.com/Bar-Trebol-Grado-Asturias,72,38
https://es.restaurantguru.com/Bar-Maypi-Grado-Asturias,70,178
https://es.restaurantguru.com/Bar-La-Merced-Grado-Asturias,72,189
https://es.restaurantguru.com/Cafe-La-Perdiz-Grado-Asturias,72,248
https://es.restaurantguru.com/Confiteria-Pastur-Grado-Asturias,80,194
https://es.restaurantguru.com/Tapatea-Grado-Asturias,62,15
https://es.restaurantguru.com/Expres-Grado-Asturias,78,428
https://es.restaurantguru.com/El-Quintana-Cafe-Bar-Grado-Asturias,70,52
https://es.restaurantguru.com/Las-Palmeras-Grado-Asturias,72,182
https://es.restaurantguru.com/Vinoteca-Zapa-Grado-Asturias,72,198
https://es.restaurantguru.com/Campo-Sol-Grado-Asturias,70,73
https://es.restaurantguru.com/Bar-El-Pistolo-Grado-Asturias,76,323
https://es.restaurantguru.com/La-Pepa-Grado-Asturias,70,96
https://es.restaurantguru.com/Cafeteria-Edi-Grado-Asturias,74,368
https://es.restaurantguru.com/Guggenheim-Grado-Asturias,72,150
https://es.restaurantguru.com/La-Tamezana-Grado-Asturias,76,42
https://es.restaurantguru.com/Abrelatas-Restaurante-Pola-de-Siero,88,1087
https://es.restaurantguru.com/El-Polesu-Pola-de-Siero,88,1700
https://es.restaurantguru.com/El-Rinconin-De-Les-Campes-Pola-de-Siero,86,788
https://es.restaurantguru.com/Malaca-Pola-de-Siero,86,961
https://es.restaurantguru.com/El-Culetin-Pola-de-Siero,84,697
https://es.restaurantguru.com/El-Forno-Pola-de-Siero-2,82,896
https://es.restaurantguru.com/Sidreria-Paco-Pola-de-Siero,80,437
https://es.restaurantguru.com/Restaurante-Sidreria-El-Raitan-Pola-de-Siero,74,12
https://es.restaurantguru.com/Sidreria-La-Terraza-Pola-de-Siero,90,346
https://es.restaurantguru.com/Sidreria-Casa-Victorin-Pola-de-Siero-2,82,251
https://es.restaurantguru.com/Bar-El-LLagaron-Spain-2,74,268
https://es.restaurantguru.com/Los-Portales-De-Jaminon-Pola-de-Siero,78,374
https://es.restaurantguru.com/Sawat-Pola-de-Siero,74,21
https://es.restaurantguru.com/Cuevano-Pola-de-Siero,90,334
https://es.restaurantguru.com/Parrilla-Los-Robles-Pola-de-Siero,78,552
https://es.restaurantguru.com/Pumarin-Pola-de-Siero,86,416
https://es.restaurantguru.com/PREMIeRE-Pola-de-Siero-Pola-de-Siero,82,1559
https://es.restaurantguru.com/Sidreria-El-Parque-Pola-de-Siero-2,68,23
https://es.restaurantguru.com/Copahue-Pola-de-Siero,84,537
https://es.restaurantguru.com/Comote-Pola-de-Siero-Pola-de-Siero,70,24
https://es.restaurantguru.com/La-Pintuca-Pola-de-Siero-2,78,174
https://es.restaurantguru.com/Sidreria-MESON-SIERO-Pola-de-Siero,80,599
https://es.restaurantguru.com/manolo-jalin-Pola-de-Siero,84,485
https://es.restaurantguru.com/Sidreria-Les-Campes-Spain,80,432
https://es.restaurantguru.com/La-Teya-Pola-de-Siero,80,990
https://es.restaurantguru.com/Sidreria-El-Madreneru-Pola-de-Siero,88,760
https://es.restaurantguru.com/Karting-Pola-Pola-de-Siero,65,120
https://es.restaurantguru.com/Bocateria-Punto-Final-Pola-de-Siero,84,224
https://es.restaurantguru.com/CASA-ANINA-El-Burguerin-Pola-de-Siero,74,200
https://es.restaurantguru.com/Pizzeria-La-Forna-Pola-de-Siero,88,1381
https://es.restaurantguru.com/Sidreria-El-Parque-Pola-de-Siero,76,588
https://es.restaurantguru.com/Tinta-Fina-Pola-de-Siero,80,263
https://es.restaurantguru.com/Siero-kebab-Pola-de-Siero,65,103
https://es.restaurantguru.com/Telepizza-Pola-de-Siero,65,203
https://es.restaurantguru.com/La-Madreneria-Pola-de-Siero,72,404
https://es.restaurantguru.com/Cafe-Granda-Pola-de-Siero,72,33
https://es.restaurantguru.com/Bar-Casa-Fredin-Spain,78,408
https://es.restaurantguru.com/Sidreria-Lo-De-Willy-Pola-de-Siero,70,13
https://es.restaurantguru.com/Vinoteca-Copahue-Pola-de-Siero,78,28
https://es.restaurantguru.com/El-Cafe-De-Chus-Pola-de-Siero,72,416
https://es.restaurantguru.com/El-Cafetin-Pola-de-Siero,70,92
https://es.restaurantguru.com/El-Corral-de-Gayo-Pola-de-Siero,72,140
https://es.restaurantguru.com/Serendipia-Sidreria-Pola-de-Siero,74,12
https://es.restaurantguru.com/Cafe-Bar-Dago-Pola-de-Siero,72,13
https://es.restaurantguru.com/Biloba-Pola-de-Siero,80,998
https://es.restaurantguru.com/La-Prestosa-Pola-de-Siero,70,64
https://es.restaurantguru.com/Trebol-Pola-de-Siero,74,600
https://es.restaurantguru.com/La-BIRRA-De-BRIAN-Pola-de-Siero,70,106
https://es.restaurantguru.com/El-Patio-De-Butacas-Pola-de-Siero,78,311
https://es.restaurantguru.com/Cafe-Del-Navarrin-Pola-de-Siero,72,54
https://es.restaurantguru.com/Cafe-Las-Coronas-Pola-de-Siero,76,631
https://es.restaurantguru.com/Cafe-Anaypa-Pola-de-Siero,74,186
https://es.restaurantguru.com/cerveceria-isi-Pola-de-Siero,70,151
https://es.restaurantguru.com/La-Leyenda-del-Chistera-Pola-de-Siero,68,153
https://es.restaurantguru.com/La-Flaca-Pola-de-Siero,74,368
https://es.restaurantguru.com/Nemesis-Cafe-Pola-de-Siero,74,467
https://es.restaurantguru.com/Habana-cafe-Pola-de-Siero,74,192
https://es.restaurantguru.com/La-Molienda-Pola-de-Siero,72,364
https://es.restaurantguru.com/Casa-Vicente-Castropol,92,1875
https://es.restaurantguru.com/Pena-Mar-Castropol,86,1202
https://es.restaurantguru.com/Penalba-Figueras,76,173
https://es.restaurantguru.com/Parrilla-san-roque-Castropol,72,16
https://es.restaurantguru.com/Lua-chiringuito-Spain,72,28
https://es.restaurantguru.com/Restaurante-El-Castelo-Spain,70,48
https://es.restaurantguru.com/La-Santina-Castropol,80,1066
https://es.restaurantguru.com/El-Rison-de-Pena-Mar-Castropol-2,86,1533
https://es.restaurantguru.com/Acueo-Ostras-del-Eo-Castropol,76,469
https://es.restaurantguru.com/Casilla-Castropol-Castropol,72,339
https://es.restaurantguru.com/Restaurante-El-Teson-Figueres,78,191
https://es.restaurantguru.com/Bar-Tony-Spain,74,245
https://es.restaurantguru.com/Parajes-Spain,72,533
https://es.restaurantguru.com/Penarronda-Playa-Chiringuito-Castropol,74,136
https://es.restaurantguru.com/Sidreria-El-Requexu-Gijon,84,2013
https://es.restaurantguru.com/Auga-Gijon,98,3114
https://es.restaurantguru.com/Farragua-Restaurante-Gijon,96,1143
https://es.restaurantguru.com/Marcos-Gijon,96,180
https://es.restaurantguru.com/V-Crespo-Gijon,94,3374
https://es.restaurantguru.com/El-Recetario-Gijon,92,1532
https://es.restaurantguru.com/Sixtos-Gijon,90,456
https://es.restaurantguru.com/Bistro-21-Gijon,90,1179
https://es.restaurantguru.com/El-Perejil-Gijon,90,514
https://es.restaurantguru.com/Casa-Tino-Gijon,90,1914
https://es.restaurantguru.com/Sidreria-Mayador-Gijon,90,906
https://es.restaurantguru.com/Meson-Sancho-Gijon,90,1928
https://es.restaurantguru.com/El-Cencerro-Gijon,90,1721
https://es.restaurantguru.com/Restaurante-abarike-Gijon,90,252
https://es.restaurantguru.com/Oslo-Gijon,88,626
https://es.restaurantguru.com/WABISABI-RAMEN-BAR-Gijon,88,1036
https://es.restaurantguru.com/Amares-Gastronomia-Gijon,88,256
https://es.restaurantguru.com/Topolino-Gijon,88,1476
https://es.restaurantguru.com/El-Sueve-Gijon,88,1056
https://es.restaurantguru.com/La-Cocina-de-Lolo-y-Pino-Gijon,88,1014
https://es.restaurantguru.com/Somio-Park-Gijon,88,1041
https://es.restaurantguru.com/Restaurante-Casa-Zabala-Spain,88,1582
https://es.restaurantguru.com/El-Restallu-Gijon,88,4945
https://es.restaurantguru.com/Artipizza-Gijon,88,533
https://es.restaurantguru.com/As-de-Picas-Gijon,88,2334
https://es.restaurantguru.com/Bomarzo-Gijon,88,1304
https://es.restaurantguru.com/Marinamar-Gijon,88,674
https://es.restaurantguru.com/GOLFO-VERMUTERIA-Gijon,88,1416
https://es.restaurantguru.com/El-Borne-By-Galan-De-Alejandro-Gijon,88,1056
https://es.restaurantguru.com/Gloria-Gijon-Gijon-2,88,2728
https://es.restaurantguru.com/La-Excusa-Perfecta-Gijon,88,1546
https://es.restaurantguru.com/La-Pondala-Spain,88,1891
https://es.restaurantguru.com/El-Retiro-de-la-Guia-Gijon,88,704
https://es.restaurantguru.com/Bar-Tineo-Gijon,88,680
https://es.restaurantguru.com/La-Zamorana-Gijon-2,86,1146
https://es.restaurantguru.com/Ciudadela-Gijon,86,2828
https://es.restaurantguru.com/Vinao-Gijon,86,1338
https://es.restaurantguru.com/La-Casa-del-Parque-Gijon,86,733
https://es.restaurantguru.com/Casa-Trabanco-Spain,86,2843
https://es.restaurantguru.com/A-Feira-Do-Pulpo-Gijon,86,2881
https://es.restaurantguru.com/Restaurante-Tandoori-Gijon,86,1927
https://es.restaurantguru.com/La-Terraza-de-Viesques-Gijon,86,1361
https://es.restaurantguru.com/El-Quinto-Gijon,86,1087
https://es.restaurantguru.com/Restaurante-El-Pecado-Gijon,86,299
https://es.restaurantguru.com/Restaurante-El-Filandon-Gijon-Gijon,86,785
https://es.restaurantguru.com/Sibuya-Urban-Sushi-Bar-Gijon,86,3440
https://es.restaurantguru.com/El-Mirador-de-la-Playa-Gijon,86,2316
https://es.restaurantguru.com/La-Farola-Gijon,86,2052
https://es.restaurantguru.com/Que-no-te-lo-cuenten-Gijon,86,1511
https://es.restaurantguru.com/Kraken-Gijon,86,686
https://es.restaurantguru.com/La-Cacharreria-Gijon,86,1329
https://es.restaurantguru.com/Montelueno-Comes-Y-Canas-Gijon,86,415
https://es.restaurantguru.com/La-Nueva-Piedra-Gijon,86,1141
https://es.restaurantguru.com/MY-SUSHI-Gijon,86,720
https://es.restaurantguru.com/La-Galana-Gijon,86,9534
https://es.restaurantguru.com/Lugar-del-Vino-Gijon-Gijon,86,449
https://es.restaurantguru.com/Ebano-Cafe-Gijon,86,3526
https://es.restaurantguru.com/el-chabolu-Gijon,86,1015
https://es.restaurantguru.com/Restaurante-UME-Gijon-Gijon,86,970
https://es.restaurantguru.com/GepettoCB-Gijon,86,2058
https://es.restaurantguru.com/Casavella-Gijon,86,560
https://es.restaurantguru.com/La-Carbayera-Gijon,84,3364
https://es.restaurantguru.com/El-Sauco-Gijon,84,4763
https://es.restaurantguru.com/Zascandil-Gijon,84,1467
https://es.restaurantguru.com/El-Feudo-Gijon,84,1600
https://es.restaurantguru.com/Go-Sushi-Gijon,84,1025
https://es.restaurantguru.com/Casa-Toni-Gijon,84,1867
https://es.restaurantguru.com/Sidreria-Tropical-Gijon,84,4599
https://es.restaurantguru.com/Aguila-o-Sol-Gijon,88,870
https://es.restaurantguru.com/La-Jaula-de-los-3-Grillos-Gijon,90,869
https://es.restaurantguru.com/Casa-Gabriel-Gijon-2,84,1489
https://es.restaurantguru.com/Pizzeria-Ristorante-Crettino-Gijon,84,359
https://es.restaurantguru.com/El-Llavianu-Restaurante-Sidreria-Marisqueria-Gijon,84,7380
https://es.restaurantguru.com/Casa-Pompeyana-Gijon,84,1248
https://es.restaurantguru.com/Molcajetes-Gijon,84,1443
https://es.restaurantguru.com/Mi-Huarique-Gijon,84,733
https://es.restaurantguru.com/Las-Calacas-Gijon,86,1411
https://es.restaurantguru.com/Casa-Ferino-Gijon,84,2354
https://es.restaurantguru.com/La-Entrelluxa-Gijon,84,625
https://es.restaurantguru.com/Camelia-Gijon,84,374
https://es.restaurantguru.com/A-Caldeira-Gijon,84,3814
https://es.restaurantguru.com/La-Brana-y-La-Forcada-Spain,84,804
https://es.restaurantguru.com/Sidreria-Restaurante-Sobigana-Gijon,84,4881
https://es.restaurantguru.com/Real-Club-Astur-De-Regatas-Spain,84,359
https://es.restaurantguru.com/Restaurante-El-Camionero-Gijon,84,277
https://es.restaurantguru.com/Sidreria-Hermanos-Rodriguez-Gijon,84,490
https://es.restaurantguru.com/Sidreria-San-Xuan-Gijon-2,86,208
https://es.restaurantguru.com/Los-Mexicanos-Restaurante-Gijon,84,1139
https://es.restaurantguru.com/El-Medio-Lleno-Gijon,84,2153
https://es.restaurantguru.com/El-Cotaron-Gijon,84,683
https://es.restaurantguru.com/Cafeteria-Los-Jarochos-Gijon,84,251
https://es.restaurantguru.com/Trasiego-Gijon,84,595
https://es.restaurantguru.com/Club-Maritimo-Astur-Restaurante-Gijon,82,443
https://es.restaurantguru.com/Belmonte-Gijon,82,1195
https://es.restaurantguru.com/Sidreria-Dakar-Gijon,82,1289
https://es.restaurantguru.com/La-Rula-Gijon-Gijon,82,313
https://es.restaurantguru.com/Mamaguaja-Gijon,86,1980
https://es.restaurantguru.com/Sancho-La-Merced-Gijon,82,1116
https://es.restaurantguru.com/De-Mouzo-Gijon,82,368
https://es.restaurantguru.com/La-Divina-Commedia-Gijon,86,1015
https://es.restaurantguru.com/Gepetto-Centro-Gijon,82,3636
https://es.restaurantguru.com/El-Faro-del-Piles-Spain,82,1931
https://es.restaurantguru.com/Sidreria-San-bernardo-Gijon,82,1243
https://es.restaurantguru.com/Restaurante-parrilla-los-patios-Gijon,82,1460
https://es.restaurantguru.com/La-Iglesiona-Gijon,82,1602
https://es.restaurantguru.com/La-Vaca-Asustada-Gijon,82,250
https://es.restaurantguru.com/La-Ostra-Parrilla-and-Pulperia-Gijon,82,266
https://es.restaurantguru.com/La-Piccola-Stanza-Arena-Gijon,82,566
https://es.restaurantguru.com/La-comtienda-Gijon-Gijon,82,1358
https://es.restaurantguru.com/VESTA-RESTOBAR-Gijon,82,493
https://es.restaurantguru.com/Sidreria-Dakar-Gijon-2,82,299
https://es.restaurantguru.com/sidreria-El-Veleru-Gijon,82,1669
https://es.restaurantguru.com/D-Aldo-Gijon,86,4273
https://es.restaurantguru.com/La-Taberna-Zingara-Gijon,88,2908
https://es.restaurantguru.com/La-Piccola-Stanza-Gijon,84,688
https://es.restaurantguru.com/La-Vita-Gijon-2,82,1591
https://es.restaurantguru.com/La-Boqueria-Gijon-3,82,1117
https://es.restaurantguru.com/Sidredia-La-Trafalaya-Gijon-2,82,1604
https://es.restaurantguru.com/Torna-Per-tutti-Gijon,82,499
https://es.restaurantguru.com/Kamado-Asian-Food-Gijon,82,1483
https://es.restaurantguru.com/Candasu-Gijon,82,4902
https://es.restaurantguru.com/Ginos-Gijon,84,1140
https://es.restaurantguru.com/El-INDIO-Terraza-Club-Gijon,82,1464
https://es.restaurantguru.com/QUINTA-DEL-YNFANZON-SL-Gijon,84,2412
https://es.restaurantguru.com/La-Dona-Gastronomia-Mexicana-Gijon,90,916
https://es.restaurantguru.com/Cabanaquinta-Gijon-2,80,1175
https://es.restaurantguru.com/Restaurante-mi-paisano-Gijon,80,740
https://es.restaurantguru.com/El-Parque-Restaurante-Sidreria-Gijon,80,436
https://es.restaurantguru.com/El-Planeta-Gijon,80,2560
https://es.restaurantguru.com/Kausa-Taberna-Gijon,80,364
https://es.restaurantguru.com/El-Centenario-Gijon,80,1614
https://es.restaurantguru.com/Crocante-Gijon,88,809
https://es.restaurantguru.com/Restaurante-La-Solana-de-Somio-Gijon,80,66
https://es.restaurantguru.com/Los-Pisones-Gijon,80,1663
https://es.restaurantguru.com/Parrilla-Antonio-Gijon,80,1766
https://es.restaurantguru.com/Sidreria-Simancas-Gijon,80,881
https://es.restaurantguru.com/Chibiski-Gijon,86,1660
https://es.restaurantguru.com/Pinocchio-Gijon-Gijon,80,314
https://es.restaurantguru.com/Restaurante-Uria-Gijon,80,1812
https://es.restaurantguru.com/Casa-Manuela-Gijon,80,1021
https://es.restaurantguru.com/Pizzeria-Gijon,80,445
https://es.restaurantguru.com/Merendero-La-Cabana-Gijon,80,2520
https://es.restaurantguru.com/Alalunga-Taberna-Marinera-Gijon,84,287
https://es.restaurantguru.com/El-Mancu-Gijon,80,2473
https://es.restaurantguru.com/Les-Cabanes-Gijon,80,819
https://es.restaurantguru.com/Barrio-Mex-Gijon,80,1825
https://es.restaurantguru.com/La-Taberna-del-Piano-Gijon,84,2118
https://es.restaurantguru.com/Bocalino-Gijon,82,1304
https://es.restaurantguru.com/Casa-Julio-Gijon,78,1317
https://es.restaurantguru.com/Restaurante-Fumu-Gijon,78,378
https://es.restaurantguru.com/Tierra-Astur-Poniente-Gijon,86,22221
https://es.restaurantguru.com/La-Hacienda-de-La-LLorea-Golf-Gijon,78,781
https://es.restaurantguru.com/La-Flor-De-Galicia-II-Gijon,78,745
https://es.restaurantguru.com/La-Terraza-Gijon,78,1202
https://es.restaurantguru.com/Vesuvio-Gijon,78,1793
https://es.restaurantguru.com/Merendero-Sidreria-Casa-Oliva-La-Pedrera-Asturias,78,962
https://es.restaurantguru.com/Sidreria-Eltraviesutraviesu-Spain,86,618
https://es.restaurantguru.com/Casa-Corujo-Gijon,82,980
https://es.restaurantguru.com/CASA-MARISA-Gijon,78,571
https://es.restaurantguru.com/Ramen-Shifu-Gijon,94,110
https://es.restaurantguru.com/El-Carbayu-Gijon,78,1619
https://es.restaurantguru.com/Casa-Tirate-al-matu-Gijon-2,78,2667
https://es.restaurantguru.com/Cafeteria-Restaurante-Nevada-Gijon,78,307
https://es.restaurantguru.com/KUIDAORE-RAMEN-BAR-Gijon,78,274
https://es.restaurantguru.com/Villa-di-Wow-Gijon-Gijon,78,200
https://es.restaurantguru.com/La-Bodega-de-Miguel-Gijon,86,473
https://es.restaurantguru.com/El-Antiguo-Gijon,78,1961
https://es.restaurantguru.com/El-Jamonar-Gijon,86,2272
https://es.restaurantguru.com/Restaurante-Bellavista-Gijon-2,82,4260
https://es.restaurantguru.com/Ambas-Vitienes-Abilio-Gijon,78,1297
https://es.restaurantguru.com/Sidreria-La-Serena-Gijon,78,125
https://es.restaurantguru.com/Donburi-Oviedo,78,315
https://es.restaurantguru.com/Flow-Food-Gijon,86,415
https://es.restaurantguru.com/A-Feira-Pulperias-Gijon,82,2738
https://es.restaurantguru.com/Sidreria-restaurante-cheff-fidel-Gijon,78,598
https://es.restaurantguru.com/Rio-Astur-Sidreria-Spain,86,1625
https://es.restaurantguru.com/Casa-Arturo-Gijon,78,2060
https://es.restaurantguru.com/Restaurante-Merendero-Camping-Deva-Gijon-2,76,378
https://es.restaurantguru.com/Bovino-Gijon-Gijon,80,1091
https://es.restaurantguru.com/Casa-Fernando-Gijon,78,1368
https://es.restaurantguru.com/Casa-Carmen-Gijon,88,6048
https://es.restaurantguru.com/Marieva-Palace-Gijon,80,1768
https://es.restaurantguru.com/Cabana-del-Santu-Gijon,78,1495
https://es.restaurantguru.com/Sidreria-El-Tendido-Gijon,76,128
https://es.restaurantguru.com/Alboccalino-Gijon,88,2105
https://es.restaurantguru.com/Parrilla-Muno-Poniente-Gijon,76,2688
https://es.restaurantguru.com/Las-Ballenas-Gijon,76,233
https://es.restaurantguru.com/Torremar-Gijon,76,434
https://es.restaurantguru.com/Sidreria-la-Fueya-de-la-Arena-Gijon,86,1628
https://es.restaurantguru.com/Gastrochigre-Gijon-2,76,270
https://es.restaurantguru.com/Kebab-centro-Gijon,76,1028
https://es.restaurantguru.com/Sal-Negra-Somio-Gijon,76,134
https://es.restaurantguru.com/Casa-Ramon-Restaurante-Parrilla-Gijon,76,224
https://es.restaurantguru.com/PiKemos-Hermes-Gastrobar-Gijon,76,159
https://es.restaurantguru.com/Pulperia-Orison-Gijon-Gijon,76,1015
https://es.restaurantguru.com/Cafeteria-Gijon-2,76,381
https://es.restaurantguru.com/Casa-Suncia-Gijon,78,2066
https://es.restaurantguru.com/La-Tabacalera-Gijon,84,2926
https://es.restaurantguru.com/Sidreria-El-Quijote-Gijon,76,49
https://es.restaurantguru.com/Suarez-Solis-Gijon,76,1278
https://es.restaurantguru.com/Shahi-Masala-Indio-y-kebab-Gijon,88,61
https://es.restaurantguru.com/Las-Brasas-del-Marques-Gijon,76,704
https://es.restaurantguru.com/Entreplazas-Gijon,76,1585
https://es.restaurantguru.com/Casa-Baizan-Gijon,86,1280
https://es.restaurantguru.com/El-Palacio-Gijon,76,795
https://es.restaurantguru.com/Cafe-Bar-Navia-Gijon,76,89
https://es.restaurantguru.com/Restaurante-El-Texu-Gijon,76,840
https://es.restaurantguru.com/El-Puente-Gijon,84,542
https://es.restaurantguru.com/Chaflan-Gijon,86,1152
https://es.restaurantguru.com/Kebab-Natahoyo-Gijon,76,120
https://es.restaurantguru.com/Pulperia-de-Suso-Gijon,76,322
https://es.restaurantguru.com/Kebab-San-Lorenzo-Gijon,76,15
https://es.restaurantguru.com/Meson-Aurelio-sidreria-Gijon-2,78,46
https://es.restaurantguru.com/Cucina-Viesques-Gijon,76,296
https://es.restaurantguru.com/CASA-ROBER-Gijon,78,1291
https://es.restaurantguru.com/Cafeteria-Central-Gijon,76,690
https://es.restaurantguru.com/Sidreria-La-Maniega-Gijon,82,343
https://es.restaurantguru.com/La-Marquesa-Sidreria-Parrilla-Gijon-2,74,1566
https://es.restaurantguru.com/Casa-Ataulfo-Gijon,84,1699
https://es.restaurantguru.com/TORO-SUSHI-GIJON-Gijon,74,943
https://es.restaurantguru.com/Cafe-Ferrolano-Gijon,74,29
https://es.restaurantguru.com/Zero5-Gijon-2,74,724
https://es.restaurantguru.com/El-Elefante-Blanco-Doner-Kebab-Gijon-2,76,586
https://es.restaurantguru.com/Blu-Gijon,82,823
https://es.restaurantguru.com/Llagar-De-Begona-Gijon,74,796
https://es.restaurantguru.com/Mancora-Peruvian-Food-Gijon,74,123
https://es.restaurantguru.com/Gatrobar-Velez-Gijon,74,291
https://es.restaurantguru.com/Meson-Museo-Gijon-2,78,2140
https://es.restaurantguru.com/Sidreria-Romy-Gijon,74,328
https://es.restaurantguru.com/Metros-de-Pizza-Gijon,76,1265
https://es.restaurantguru.com/Sidreria-Restaurante-ParrillaLa-Botella-Gijon,74,83
https://es.restaurantguru.com/Llar-los-guelosantigua-casa-el-RoxuSotiello-Gijon,74,35
https://es.restaurantguru.com/aquile-restaurante-Gijon,74,240
https://es.restaurantguru.com/Sia-Kara-Gijon,86,131
https://es.restaurantguru.com/Taco-Bell-Gijon,74,2122
https://es.restaurantguru.com/Sidrerias-Bobes-Gijon,78,261
https://es.restaurantguru.com/El-Campanu-Gijon-Gijon,74,599
https://es.restaurantguru.com/Sidreria-el-Platu-Gijon,74,46
https://es.restaurantguru.com/Bar-Ramon-Gijon,74,344
https://es.restaurantguru.com/Terrazas-del-Pery-Gijon,74,4430
https://es.restaurantguru.com/Mikes-Burger-House-Gijon,74,199
https://es.restaurantguru.com/La-Alhambra-Gijon,74,25
https://es.restaurantguru.com/Hong-Kong-Gijon,74,827
https://es.restaurantguru.com/Bar-Tienda-El-Lavaderu-Gijon,82,3896
https://es.restaurantguru.com/Sidreria-El-Otru-Mallu-Gijon-3,82,3447
https://es.restaurantguru.com/Curuxera-Brew-Pizzeria-Napolitana-Gijon,74,263
https://es.restaurantguru.com/agua-panela-Gijon,74,400
https://es.restaurantguru.com/La-Terraza-de-la-Guia-Gijon,74,93
https://es.restaurantguru.com/Sidreria-Los-Campinos-Gijon,82,1399
https://es.restaurantguru.com/El-galeon-Gijon-Gijon,74,246
https://es.restaurantguru.com/LA-CASA-DEL-FIDEO-RAN（RAMEN-DE-CHINA）-Gijon,74,125
https://es.restaurantguru.com/Sidreria-el-Rincon-de-Milio-Gijon,74,744
https://es.restaurantguru.com/Meson-Aurelio-Sidreria-Gijon,74,505
https://es.restaurantguru.com/Meson-les-ruedes-Gijon,80,1825
https://es.restaurantguru.com/Koa-Poke-Gijon-Gijon,74,245
https://es.restaurantguru.com/Larrecha-Gijon,82,644
https://es.restaurantguru.com/Llagar-de-Cabuenes-Gijon,74,331
https://es.restaurantguru.com/La-Gitana-Gijon,80,1693
https://es.restaurantguru.com/Casa-Cruz-Gijon,72,37
https://es.restaurantguru.com/Restaurante-Vinao-Telefono-Gijon,72,21
https://es.restaurantguru.com/Fiera-Bar-Gijon,72,259
https://es.restaurantguru.com/Restaurante-Senegales-El-Cayor-Gijon,72,171
https://es.restaurantguru.com/Corrientazo-Five-Gijon,72,247
https://es.restaurantguru.com/Le-menhir-Gijon,88,807
https://es.restaurantguru.com/Sidreria-El-Carruaje-Gijon,72,220
https://es.restaurantguru.com/¡Ay-Caramba-Gijon,72,16
https://es.restaurantguru.com/Meson-Ruta-de-la-Plata-Gijon,86,445
https://es.restaurantguru.com/Camila-Gastrobar-Gijon,86,302
https://es.restaurantguru.com/La-Competencia-Gijon-3,72,989
https://es.restaurantguru.com/Terra-Sidra-Gijon,72,610
https://es.restaurantguru.com/El-Tendido-Gijon-Gijon,74,1154
https://es.restaurantguru.com/Pulperia-Jacinto-Grandio-Gijon,72,519
https://es.restaurantguru.com/La-Posada-Blanca-Gijon,86,453
https://es.restaurantguru.com/Sidreria-la-Tropical-del-LLano-Gijon,84,710
https://es.restaurantguru.com/Donner-Kebab-House-Gijon,72,117
https://es.restaurantguru.com/Sidreria-Riber-Gijon,86,588
https://es.restaurantguru.com/Pura-Vida-Beach-Club-Gijon,78,6423
https://es.restaurantguru.com/El-Andariegu-Gijon,80,1912
https://es.restaurantguru.com/Basma-doner-kebab-and-pizzeria-Gijon,72,116
https://es.restaurantguru.com/Vesuvio-Gijon-2,72,195
https://es.restaurantguru.com/El-Duque-Bernueces-3,76,16
https://es.restaurantguru.com/EGB-Gastrochenta-by-Urrutia-Gijon,84,1088
https://es.restaurantguru.com/Sidreria-Bitacora-Casa-Juan-Gijon,72,17
https://es.restaurantguru.com/Sidreria-El-Cuetu-Gijon,78,548
https://es.restaurantguru.com/La-curva-del-infanzon-Gijon,72,57
https://es.restaurantguru.com/CASA-NABEL-Comida-Casera-Parrillas-and-Sidreria-Gijon,72,260
https://es.restaurantguru.com/GOWOK-Gijon,72,263
https://es.restaurantguru.com/Restaurante-Japonese-Miko-Sushi-Gijon-Gijon,72,984
https://es.restaurantguru.com/El-Globo-Gijon,72,842
https://es.restaurantguru.com/Taqueria-Azteca-Gijon,84,988
https://es.restaurantguru.com/Meson-Restaurante-Lucerna-Gijon,72,72
https://es.restaurantguru.com/Restaurante-Abba-Mia-Gijon-Gijon,72,97
https://es.restaurantguru.com/Venecia-Gijon,84,740
https://es.restaurantguru.com/Hua-Li-Du-Gijon,72,107
https://es.restaurantguru.com/Cafe-Vega-Granda-Gijon,82,445
https://es.restaurantguru.com/Sidreria-San-Jorge-Gijon,80,1009
https://es.restaurantguru.com/Casa-Segundo-Gijon,90,1610
https://es.restaurantguru.com/ACICORBO-Gijon,72,284
https://es.restaurantguru.com/Lacesteriagijon-Gijon,88,1120
https://es.restaurantguru.com/Cafeteria-San-Rafael-Gijon,74,339
https://es.restaurantguru.com/Tar-dabeu-Gijon,90,542
https://es.restaurantguru.com/Doner-Kebab-Gijon-Gijon-3,72,249
https://es.restaurantguru.com/La-Favorita-Cafe-Bar-Restaurante-Gijon,72,36
https://es.restaurantguru.com/El-Escalopin-de-menu-Gijon,76,205
https://es.restaurantguru.com/La-Competencia-Gijon-2,78,2440
https://es.restaurantguru.com/hamburgueseria-cerveceria-Duends-Gijon,70,363
https://es.restaurantguru.com/Di-Manuella-Restaurante-Italiano-Gijon,70,398
https://es.restaurantguru.com/Zio-Pig-Spain,86,1208
https://es.restaurantguru.com/Bar-Restaurante-Ruta-31-Gijon,70,231
https://es.restaurantguru.com/Sidreria-La-Cabana-Gijon-2,84,113
https://es.restaurantguru.com/Ambigu-Gijon,80,943
